"year","lat","long","alt","tmax","tmin","Ca_cumsum","month","day","species","Accum_Prcp","is_bloom"
2018,38.984295,-76.944366,50,7,-0.5,306.25,3,7,"yedoensis",164,0
2018,38.98613,-76.938805,26,7.5,0,313,3,7,"yedoensis",161,0
2018,38.988239,-76.943115,40,7,-0.5,306.25,3,7,"yedoensis",164,0
2018,38.984661,-76.93821,24,7.5,0,316.75,3,8,"yedoensis",164,0
2018,38.984314,-76.940369,38,7.5,0,316.75,3,8,"yedoensis",164,0
2018,38.989643,-76.940872,26,6.5,-0.5,312.75,3,9,"yedoensis",166,0
2018,38.984314,-76.940369,38,8,-2.5,322.5,3,10,"yedoensis",164,0
2018,38.984661,-76.93821,24,8.5,-1.5,329.5,3,12,"yedoensis",164,0
2018,38.983994,-76.935974,21,8.5,-1.5,329.5,3,12,"yedoensis",164,0
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,0
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,1
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,1
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,1
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,1
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,1
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,0
2018,44.935444,-123.031776,46,17.5,6,479,3,13,"serrulata",250,0
2018,38.908012,-77.072189,41,7.79,-0.51,327.26,3,13,"serrulata",163.72,0
2018,38.908012,-77.072189,41,7.79,-0.51,327.26,3,13,"serrulata",163.72,0
2018,38.984661,-76.93821,24,6.5,0,332.75,3,13,"yedoensis",164,0
2018,38.991508,-76.950378,40,6,-0.5,324.25,3,13,"yedoensis",165,0
2018,38.984314,-76.940369,38,6.5,0,332.75,3,13,"yedoensis",164,0
2018,38.982372,-76.939468,31,6.5,0,332.75,3,13,"yedoensis",164,0
2018,38.991508,-76.950378,40,6,-0.5,324.25,3,13,"yedoensis",165,0
2018,38.984314,-76.940369,38,6.5,0,332.75,3,13,"yedoensis",164,0
2018,38.982372,-76.939468,31,6.5,0,332.75,3,13,"yedoensis",164,0
2018,38.988239,-76.943115,40,6,-0.5,324.25,3,13,"yedoensis",166,1
2018,38.988239,-76.943115,40,6,-0.5,324.25,3,13,"yedoensis",166,0
2018,38.986008,-76.938278,26,6.5,0,332.75,3,13,"yedoensis",164,0
2018,38.989643,-76.940872,26,6,-0.5,324.25,3,13,"yedoensis",166,0
2018,38.989643,-76.940872,26,6,-0.5,324.25,3,13,"yedoensis",166,1
2018,38.989643,-76.940872,26,6,-0.5,324.25,3,13,"yedoensis",166,0
2018,38.984295,-76.944366,50,6,-0.5,324.25,3,13,"yedoensis",166,0
2018,38.984295,-76.944366,50,6,-0.5,324.25,3,13,"yedoensis",166,0
2018,38.908012,-77.072189,41,5.71,-1.24,329.49,3,14,"serrulata",163.72,0
2018,38.908012,-77.072189,41,5.71,-1.24,329.49,3,14,"serrulata",163.72,0
2018,38.983994,-76.935974,21,7,-1,335.75,3,14,"yedoensis",164,0
2018,38.983994,-76.935974,21,7,-1,335.75,3,14,"yedoensis",164,0
2018,38.982372,-76.939468,31,7,-1,335.75,3,14,"yedoensis",164,0
2018,38.982372,-76.939468,31,7,-1,335.75,3,14,"yedoensis",164,0
2018,38.992157,-76.943802,37,6.5,-1,327,3,14,"yedoensis",166,1
2018,38.984314,-76.940369,38,7,-1,335.75,3,14,"yedoensis",164,0
2018,38.985867,-76.947266,51,6.5,-1,327,3,14,"yedoensis",166,0
2018,38.986008,-76.938278,26,7,-1,335.75,3,14,"yedoensis",164,0
2018,38.984295,-76.944366,50,6.5,-1,327,3,14,"yedoensis",166,0
2018,38.98613,-76.938805,26,7,-1,335.75,3,14,"yedoensis",164,0
2018,38.988239,-76.943115,40,6.5,-1,327,3,14,"yedoensis",166,0
2018,38.908012,-77.072189,41,11.48,-1.33,334.57,3,15,"serrulata",163.72,0
2018,38.908012,-77.072189,41,11.48,-1.33,334.57,3,15,"serrulata",163.72,0
2018,40.866119,-73.879341,25,7.5,-0.5,240.75,3,15,"yedoensis",377,0
2018,40.866119,-73.879341,25,7.5,-3,245,3,17,"yedoensis",377,0
2018,38.909508,-77.07354,40,14,-1,350.75,3,19,"serrulata",158,0
2018,38.909508,-77.07354,40,14,-1,350.75,3,19,"serrulata",158,0
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,44.935444,-123.031776,46,14.5,-1,528.5,3,20,"serrulata",272,1
2018,40.866119,-73.879341,25,4.5,-2,250.5,3,20,"yedoensis",377,0
2018,38.908012,-77.072189,41,1.99,-0.67,354.89,3,21,"serrulata",201.65,0
2018,38.908012,-77.072189,41,1.99,-0.67,354.89,3,21,"serrulata",201.65,0
2018,38.909508,-77.07354,40,4,-0.5,358.75,3,22,"serrulata",196,0
2018,38.909508,-77.07354,40,4,-0.5,358.75,3,22,"serrulata",196,0
2018,38.908012,-77.072189,41,8.16,-0.36,358.79,3,22,"serrulata",201.65,0
2018,38.908012,-77.072189,41,8.16,-0.36,358.79,3,22,"serrulata",201.65,0
2018,35.177742,-80.848755,197,15,-1,665,3,23,"yedoensis",284,1
2018,38.908012,-77.072189,41,8.18,-1.02,371.57,3,25,"serrulata",201.65,0
2018,38.908012,-77.072189,41,8.18,-1.02,371.57,3,25,"serrulata",201.65,0
2018,38.984314,-76.940369,38,9,-0.5,378.75,3,25,"yedoensis",198,0
2018,38.984295,-76.944366,50,9,-1,368,3,25,"yedoensis",200,0
2018,38.984661,-76.93821,24,8.5,-1,382.5,3,26,"yedoensis",198,0
2018,38.988239,-76.943115,40,8.5,-1.5,371.5,3,26,"yedoensis",200,0
2018,38.989643,-76.940872,26,8.5,-1.5,371.5,3,26,"yedoensis",200,0
2018,38.989643,-76.940872,26,8.5,-1.5,371.5,3,26,"yedoensis",200,1
2018,38.989643,-76.940872,26,8.5,-1.5,371.5,3,26,"yedoensis",200,0
2018,39.032318,-94.59211,272,11,4.5,322.75,3,27,"serrulata",122,0
2018,38.908012,-77.072189,41,7.91,-1,378.95,3,27,"serrulata",202.69,0
2018,38.908012,-77.072189,41,7.91,-1,378.95,3,27,"serrulata",202.69,0
2018,38.984661,-76.93821,24,8.5,-0.5,386.5,3,27,"yedoensis",198,0
2018,38.991508,-76.950378,40,8.5,-1,375.25,3,27,"yedoensis",199,0
2018,38.983994,-76.935974,21,8.5,-0.5,386.5,3,27,"yedoensis",198,0
2018,38.983994,-76.935974,21,8.5,-0.5,386.5,3,27,"yedoensis",198,1
2018,38.991508,-76.950378,40,8.5,-1,375.25,3,27,"yedoensis",199,0
2018,38.992157,-76.943802,37,8.5,-1,375.25,3,27,"yedoensis",200,0
2018,38.984314,-76.940369,38,8.5,-0.5,386.5,3,27,"yedoensis",198,0
2018,38.982372,-76.939468,31,8.5,-0.5,386.5,3,27,"yedoensis",198,0
2018,38.986008,-76.938278,26,8.5,-0.5,386.5,3,27,"yedoensis",198,0
2018,38.986008,-76.938278,26,8.5,-0.5,386.5,3,27,"yedoensis",198,0
2018,38.989643,-76.940872,26,8.5,-1,375.25,3,27,"yedoensis",200,0
2018,38.989643,-76.940872,26,8.5,-1,375.25,3,27,"yedoensis",200,0
2018,38.984295,-76.944366,50,8.5,-1,375.25,3,27,"yedoensis",200,0
2018,38.984295,-76.944366,50,8.5,-1,375.25,3,27,"yedoensis",200,0
2018,38.98613,-76.938805,26,8.5,-0.5,386.5,3,27,"yedoensis",198,0
2018,38.908012,-77.072189,41,13.27,1.55,386.36,3,28,"serrulata",205.39,0
2018,38.908012,-77.072189,41,13.27,1.55,386.36,3,28,"serrulata",205.39,0
2018,40.866119,-73.879341,25,10.5,1.5,282.75,3,28,"yedoensis",403,0
2018,38.984661,-76.93821,24,9.5,2.5,392.5,3,28,"yedoensis",199,0
2018,38.983994,-76.935974,21,9.5,2.5,392.5,3,28,"yedoensis",199,0
2018,38.982372,-76.939468,31,9.5,2.5,392.5,3,28,"yedoensis",199,0
2018,38.982372,-76.939468,31,9.5,2.5,392.5,3,28,"yedoensis",199,0
2018,38.982372,-76.939468,31,9.5,2.5,392.5,3,28,"yedoensis",199,0
2018,38.982372,-76.939468,31,9.5,2.5,392.5,3,28,"yedoensis",199,0
2018,38.984314,-76.940369,38,9.5,2.5,392.5,3,28,"yedoensis",199,0
2018,38.988239,-76.943115,40,9.5,2,381,3,28,"yedoensis",201,1
2018,38.985867,-76.947266,51,9.5,2,381,3,28,"yedoensis",201,0
2018,38.985867,-76.947266,51,9.5,2,381,3,28,"yedoensis",201,0
2018,38.988239,-76.943115,40,9.5,2,381,3,28,"yedoensis",201,0
2018,38.988239,-76.943115,40,9.5,2,381,3,28,"yedoensis",201,0
2018,38.984314,-76.940369,38,24.5,8,420.5,3,30,"yedoensis",201,0
2018,38.989643,-76.940872,26,24.5,7.5,408.75,3,30,"yedoensis",203,1
2018,38.982372,-76.939468,31,17,6.5,443.25,4,1,"yedoensis",202,1
2018,38.984661,-76.93821,24,15,4.5,453,4,2,"yedoensis",204,1
2018,38.983994,-76.935974,21,15,4.5,453,4,2,"yedoensis",204,1
2018,38.991508,-76.950378,40,15,4,440.75,4,2,"yedoensis",205,0
2018,38.985867,-76.947266,51,15,4,440.75,4,2,"yedoensis",207,1
2018,38.989643,-76.940872,26,15,4,440.75,4,2,"yedoensis",207,1
2018,38.909508,-77.07354,40,10,5,452.5,4,3,"serrulata",202,0
2018,38.909508,-77.07354,40,10,5,452.5,4,3,"serrulata",202,0
2018,38.909508,-77.07354,40,10,5,452.5,4,3,"serrulata",202,0
2018,38.909508,-77.07354,40,10,5,452.5,4,3,"serrulata",202,0
2018,38.908012,-77.072189,41,13.96,4.95,454.99,4,3,"serrulata",208.6,0
2018,38.908012,-77.072189,41,13.96,4.95,454.99,4,3,"serrulata",208.6,0
2018,38.908012,-77.072189,41,13.96,4.95,454.99,4,3,"serrulata",208.6,0
2018,38.984661,-76.93821,24,10,5,460.5,4,3,"yedoensis",204,1
2018,38.984661,-76.93821,24,10,5,460.5,4,3,"yedoensis",204,1
2018,38.991508,-76.950378,40,9.5,5,448,4,3,"yedoensis",205,0
2018,38.983994,-76.935974,21,10,5,460.5,4,3,"yedoensis",204,1
2018,38.984314,-76.940369,38,10,5,460.5,4,3,"yedoensis",204,1
2018,38.982372,-76.939468,31,10,5,460.5,4,3,"yedoensis",204,1
2018,38.984314,-76.940369,38,10,5,460.5,4,3,"yedoensis",204,1
2018,38.988239,-76.943115,40,9.5,5,448,4,3,"yedoensis",207,1
2018,38.988239,-76.943115,40,9.5,5,448,4,3,"yedoensis",207,1
2018,38.988239,-76.943115,40,9.5,5,448,4,3,"yedoensis",207,1
2018,38.986008,-76.938278,26,10,5,460.5,4,3,"yedoensis",204,1
2018,38.989643,-76.940872,26,9.5,5,448,4,3,"yedoensis",207,1
2018,38.989643,-76.940872,26,9.5,5,448,4,3,"yedoensis",207,1
2018,38.989643,-76.940872,26,9.5,5,448,4,3,"yedoensis",207,0
2018,38.984295,-76.944366,50,9.5,5,448,4,3,"yedoensis",207,1
2018,38.984295,-76.944366,50,9.5,5,448,4,3,"yedoensis",207,1
2018,38.98613,-76.938805,26,10,5,460.5,4,3,"yedoensis",204,1
2018,38.988239,-76.943115,40,9.5,5,448,4,3,"yedoensis",207,1
2018,36.649811,-81.575768,1421,12.5,6,323.5,4,3,"pensylvanica",453,0
2018,38.983994,-76.935974,21,18,5.5,472.25,4,4,"yedoensis",205,1
2018,38.982372,-76.939468,31,18,5.5,472.25,4,4,"yedoensis",205,1
2018,38.992157,-76.943802,37,18,5.5,459.75,4,4,"yedoensis",208,1
2018,38.985867,-76.947266,51,18,5.5,459.75,4,4,"yedoensis",208,1
2018,38.986008,-76.938278,26,18,5.5,472.25,4,4,"yedoensis",205,0
2018,38.984295,-76.944366,50,18,5.5,459.75,4,4,"yedoensis",208,0
2018,38.988239,-76.943115,40,18,5.5,459.75,4,4,"yedoensis",208,1
2018,38.909508,-77.07354,40,17.5,1,473.25,4,5,"serrulata",203,0
2018,38.909508,-77.07354,40,17.5,1,473.25,4,5,"serrulata",203,0
2018,38.984314,-76.940369,38,16.5,3.5,491.25,4,6,"yedoensis",205,1
2018,38.908012,-77.072189,41,10.66,3.79,494.73,4,7,"serrulata",209,0
2018,38.908012,-77.072189,41,10.66,3.79,494.73,4,7,"serrulata",209,0
2018,38.909508,-77.07354,40,8,0,498.5,4,8,"serrulata",203,0
2018,38.909508,-77.07354,40,8,0,498.5,4,8,"serrulata",203,0
2018,38.989643,-76.940872,26,8,0,494.25,4,8,"yedoensis",208,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,44.935444,-123.031776,46,15.5,4.5,698.75,4,9,"serrulata",401,1
2018,38.909508,-77.07354,40,8.5,1.5,503.5,4,9,"serrulata",203,0
2018,38.984661,-76.93821,24,8.5,1.5,512.25,4,9,"yedoensis",205,1
2018,38.984295,-76.944366,50,8.5,1.5,499.25,4,9,"yedoensis",208,1
2018,38.909508,-77.07354,40,9,2,509,4,10,"serrulata",204,0
2018,38.909508,-77.07354,40,9,2,509,4,10,"serrulata",204,0
2018,38.908012,-77.072189,41,12.06,2.01,511.1,4,10,"serrulata",209.87,0
2018,38.984661,-76.93821,24,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.984661,-76.93821,24,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.991508,-76.950378,40,9.5,2,505,4,10,"yedoensis",206,1
2018,38.983994,-76.935974,21,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.983994,-76.935974,21,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.984314,-76.940369,38,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.991508,-76.950378,40,9.5,2,505,4,10,"yedoensis",206,1
2018,38.984314,-76.940369,38,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.982372,-76.939468,31,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.988239,-76.943115,40,9.5,2,505,4,10,"yedoensis",209,1
2018,38.986008,-76.938278,26,9.5,2.5,518.25,4,10,"yedoensis",205,1
2018,38.989643,-76.940872,26,9.5,2,505,4,10,"yedoensis",209,1
2018,38.989643,-76.940872,26,9.5,2,505,4,10,"yedoensis",209,1
2018,38.989643,-76.940872,26,9.5,2,505,4,10,"yedoensis",209,1
2018,38.984295,-76.944366,50,9.5,2,505,4,10,"yedoensis",209,1
2018,38.908012,-77.072189,41,14.48,2.09,519.39,4,11,"serrulata",209.87,1
2018,38.908012,-77.072189,41,14.48,2.09,519.39,4,11,"serrulata",209.87,1
2018,40.866119,-73.879341,25,10.5,-0.5,368.25,4,11,"yedoensis",436,0
2018,38.983994,-76.935974,21,13,2,525.75,4,11,"yedoensis",205,1
2018,38.982372,-76.939468,31,13,2,525.75,4,11,"yedoensis",205,1
2018,38.982372,-76.939468,31,13,2,525.75,4,11,"yedoensis",205,1
2018,38.992157,-76.943802,37,12.5,2,512.25,4,11,"yedoensis",209,0
2018,38.988239,-76.943115,40,12.5,2,512.25,4,11,"yedoensis",209,1
2018,38.985867,-76.947266,51,12.5,2,512.25,4,11,"yedoensis",209,1
2018,38.985867,-76.947266,51,12.5,2,512.25,4,11,"yedoensis",209,1
2018,38.986008,-76.938278,26,13,2,525.75,4,11,"yedoensis",205,0
2018,38.989643,-76.940872,26,12.5,2,512.25,4,11,"yedoensis",209,1
2018,38.984295,-76.944366,50,12.5,2,512.25,4,11,"yedoensis",209,1
2018,38.988239,-76.943115,40,12.5,2,512.25,4,11,"yedoensis",209,1
2018,38.988239,-76.943115,40,12.5,2,512.25,4,11,"yedoensis",209,1
2018,39.032318,-94.59211,272,27,10.5,397.5,4,12,"serrulata",147,1
2018,38.984314,-76.940369,38,19.5,4.5,537.75,4,12,"yedoensis",205,1
2018,38.984295,-76.944366,50,19,4.5,524,4,12,"yedoensis",209,1
2018,38.908012,-77.072189,41,29.81,11.08,554.63,4,13,"serrulata",209.87,1
2018,38.908012,-77.072189,41,29.81,11.08,554.63,4,13,"serrulata",209.87,1
2018,38.908012,-77.072189,41,29.81,11.08,554.63,4,13,"serrulata",209.87,1
2018,38.908012,-77.072189,41,29.81,11.08,554.63,4,13,"serrulata",209.87,1
2018,40.73381,-74.668793,82,22.5,6,283.75,4,13,"serrulata",430,1
2018,38.984661,-76.93821,24,30,16,580,4,14,"yedoensis",205,1
2018,38.909508,-77.07354,40,16.5,7,600.25,4,16,"serrulata",266,1
2018,38.909508,-77.07354,40,16.5,7,600.25,4,16,"serrulata",266,1
2018,38.984661,-76.93821,24,16.5,7,609.75,4,16,"yedoensis",249,1
2018,38.982372,-76.939468,31,16.5,7,609.75,4,16,"yedoensis",249,1
2018,38.986008,-76.938278,26,16.5,7,609.75,4,16,"yedoensis",249,0
2018,38.989643,-76.940872,26,16.5,7,595.75,4,16,"yedoensis",254,1
2018,38.909508,-77.07354,40,12,3.5,608,4,17,"serrulata",267,1
2018,38.909508,-77.07354,40,12,3.5,608,4,17,"serrulata",267,1
2018,38.908012,-77.072189,41,8.95,3.62,609.81,4,17,"serrulata",276.14,0
2018,38.908012,-77.072189,41,8.95,3.62,609.81,4,17,"serrulata",276.14,1
2018,38.908012,-77.072189,41,8.95,3.62,609.81,4,17,"serrulata",276.14,1
2018,38.984661,-76.93821,24,12,4,617.75,4,17,"yedoensis",255,1
2018,38.991508,-76.950378,40,12,3.5,603.5,4,17,"yedoensis",257,1
2018,38.984314,-76.940369,38,12,4,617.75,4,17,"yedoensis",255,1
2018,38.984314,-76.940369,38,12,4,617.75,4,17,"yedoensis",255,1
2018,38.991508,-76.950378,40,12,3.5,603.5,4,17,"yedoensis",257,1
2018,38.984314,-76.940369,38,12,4,617.75,4,17,"yedoensis",255,1
2018,38.988239,-76.943115,40,12,3.5,603.5,4,17,"yedoensis",261,1
2018,38.988239,-76.943115,40,12,3.5,603.5,4,17,"yedoensis",261,0
2018,38.986008,-76.938278,26,12,4,617.75,4,17,"yedoensis",255,1
2018,38.986008,-76.938278,26,12,4,617.75,4,17,"yedoensis",255,1
2018,38.989643,-76.940872,26,12,3.5,603.5,4,17,"yedoensis",261,1
2018,38.989643,-76.940872,26,12,3.5,603.5,4,17,"yedoensis",261,1
2018,38.989643,-76.940872,26,12,3.5,603.5,4,17,"yedoensis",261,1
2018,38.984295,-76.944366,50,12,3.5,603.5,4,17,"yedoensis",261,1
2018,38.984295,-76.944366,50,12,3.5,603.5,4,17,"yedoensis",261,1
2018,40.866119,-73.879341,25,11,2.5,439,4,18,"yedoensis",525,1
2018,38.983994,-76.935974,21,12,1.5,624.5,4,18,"yedoensis",255,1
2018,38.983994,-76.935974,21,12,1.5,624.5,4,18,"yedoensis",255,0
2018,38.983994,-76.935974,21,12,1.5,624.5,4,18,"yedoensis",255,1
2018,38.982372,-76.939468,31,12,1.5,624.5,4,18,"yedoensis",255,1
2018,38.982372,-76.939468,31,12,1.5,624.5,4,18,"yedoensis",255,1
2018,38.992157,-76.943802,37,12,1,610,4,18,"yedoensis",261,0
2018,38.985867,-76.947266,51,12,1,610,4,18,"yedoensis",261,1
2018,38.985867,-76.947266,51,12,1,610,4,18,"yedoensis",261,0
2018,38.984295,-76.944366,50,12,1,610,4,18,"yedoensis",261,1
2018,38.988239,-76.943115,40,12,1,610,4,18,"yedoensis",261,1
2018,38.983994,-76.935974,21,16,4,634.5,4,19,"yedoensis",255,1
2018,38.988239,-76.943115,40,16,4,620,4,19,"yedoensis",261,1
2018,38.988239,-76.943115,40,16,4,620,4,19,"yedoensis",261,1
2018,40.733265,-74.666374,82,8,0.5,332,4,20,"serrulata",506,1
2018,40.733265,-74.666374,82,8,0.5,332,4,20,"serrulata",506,0
2018,40.733265,-74.666374,82,8,0.5,332,4,20,"serrulata",506,1
2018,40.733189,-74.669708,87,8.5,1,345.75,4,20,"serrulata",485,1
2018,40.733265,-74.666374,82,8,0.5,332,4,20,"serrulata",506,1
2018,38.984314,-76.940369,38,15,2.5,643.25,4,20,"yedoensis",256,1
2018,38.908012,-77.072189,41,16.9,1.91,646.21,4,21,"serrulata",276.96,1
2018,38.908012,-77.072189,41,16.9,1.91,646.21,4,21,"serrulata",276.96,1
2018,38.984661,-76.93821,24,18,6,664.25,4,22,"yedoensis",256,1
2018,38.989643,-76.940872,26,18,6,649.25,4,22,"yedoensis",262,1
2018,38.991508,-76.950378,40,19.5,8,663,4,23,"yedoensis",258,1
2018,38.983994,-76.935974,21,20,8,678.25,4,23,"yedoensis",256,1
2018,38.983994,-76.935974,21,20,8,678.25,4,23,"yedoensis",256,1
2018,38.984314,-76.940369,38,20,8,678.25,4,23,"yedoensis",256,0
2018,38.982372,-76.939468,31,20,8,678.25,4,23,"yedoensis",256,0
2018,38.984295,-76.944366,50,19.5,8,663,4,23,"yedoensis",262,1
2018,40.866119,-73.879341,25,18.5,4.5,493,4,24,"yedoensis",533,1
2018,38.984661,-76.93821,24,19.5,10.5,693.25,4,24,"yedoensis",256,1
2018,38.983994,-76.935974,21,19.5,10.5,693.25,4,24,"yedoensis",256,1
2018,38.982372,-76.939468,31,19.5,10.5,693.25,4,24,"yedoensis",256,1
2018,38.991508,-76.950378,40,19,10.5,677.75,4,24,"yedoensis",258,1
2018,38.984314,-76.940369,38,19.5,10.5,693.25,4,24,"yedoensis",256,1
2018,38.982372,-76.939468,31,19.5,10.5,693.25,4,24,"yedoensis",256,0
2018,38.988239,-76.943115,40,19,10.5,677.75,4,24,"yedoensis",262,0
2018,38.985867,-76.947266,51,19,10.5,677.75,4,24,"yedoensis",262,1
2018,38.986008,-76.938278,26,19.5,10.5,693.25,4,24,"yedoensis",256,1
2018,38.986008,-76.938278,26,19.5,10.5,693.25,4,24,"yedoensis",256,1
2018,38.989643,-76.940872,26,19,10.5,677.75,4,24,"yedoensis",262,0
2018,38.989643,-76.940872,26,19,10.5,677.75,4,24,"yedoensis",262,0
2018,38.989643,-76.940872,26,19,10.5,677.75,4,24,"yedoensis",262,1
2018,38.988239,-76.943115,40,19,10.5,677.75,4,24,"yedoensis",262,1
2018,40.733265,-74.666374,82,17.5,5.5,378.25,4,25,"serrulata",519,1
2018,40.73381,-74.668793,82,17,6,391,4,25,"serrulata",504,1
2018,40.733265,-74.666374,82,17.5,5.5,378.25,4,25,"serrulata",519,1
2018,38.988239,-76.943115,40,18,12,692.75,4,25,"yedoensis",286,1
2018,38.984295,-76.944366,50,18,12,692.75,4,25,"yedoensis",286,0
2018,40.733265,-74.666374,82,16.5,9.5,391.25,4,26,"serrulata",524,1
2018,40.733265,-74.666374,82,15.5,8,415.25,4,28,"serrulata",527,0
2018,38.991508,-76.950378,40,24.5,6.5,775.75,5,1,"yedoensis",309,0
2018,40.866119,-73.879341,25,30,13.5,603.25,5,2,"yedoensis",559,1
2018,40.866119,-73.879341,25,30,13.5,603.25,5,2,"yedoensis",559,1
2018,40.733265,-74.666374,82,31,17,511.25,5,4,"serrulata",532,1
2018,40.733265,-74.666374,82,31,17,511.25,5,4,"serrulata",532,1
2018,40.733265,-74.666374,82,31,17,511.25,5,4,"serrulata",532,1
2018,40.73381,-74.668793,82,31,16.5,525.25,5,4,"serrulata",515,1
2018,40.733189,-74.669708,87,31,16.5,526.75,5,4,"serrulata",508,1
2018,40.733265,-74.666374,82,31,17,511.25,5,4,"serrulata",532,1
2018,46.996738,-94.696556,430,24,5,171,5,6,"pensylvanica",75,0
2018,40.866119,-73.879341,25,22.5,10,721.75,5,8,"yedoensis",561,0
2018,40.866119,-73.879341,25,22,14,772.5,5,11,"yedoensis",569,0
2018,36.649811,-81.575768,1421,19.5,11.5,620.5,5,11,"pensylvanica",645,0
2018,46.996738,-94.696556,430,20.5,4.5,250,5,13,"pensylvanica",89,0
2018,46.996738,-94.696556,430,27,12,301.5,5,16,"pensylvanica",89,1
2018,40.866119,-73.879341,25,21.5,13,869.25,5,17,"yedoensis",600,1
2018,35.590618,-83.470062,1794,19.5,11,651.5,5,18,"pensylvanica",836,0
2018,35.590618,-83.470062,1794,19.5,11,651.5,5,18,"pensylvanica",836,0
2018,46.996738,-94.696556,430,21.5,1,359,5,20,"pensylvanica",95,1
2018,41.71357,-121.507545,1452,21,9.5,800.75,5,23,"emarginata",164,1
2018,41.709045,-121.514771,1506,20,9.5,775.75,5,23,"emarginata",172,0
2018,40.866119,-73.879341,25,25.5,14,973,5,23,"yedoensis",626,0
2018,46.996738,-94.696556,430,25.5,11,406.25,5,23,"pensylvanica",95,1
2018,40.866119,-73.879341,25,28.5,16,995.25,5,24,"yedoensis",626,0
2018,48.168194,-90.879684,436,26,10.5,367.25,5,27,"pensylvanica",116,1
2018,47.279659,-92.168053,445,28.5,14,412.75,5,28,"pensylvanica",126,1
2018,40.866119,-73.879341,25,22.5,16,1143,5,31,"yedoensis",638,0
2018,40.866119,-73.879341,25,22.5,16,1143,5,31,"yedoensis",638,0
2018,41.71357,-121.507545,1452,20.5,1.5,916.25,6,1,"emarginata",208,0
2018,41.709045,-121.514771,1506,20,1.5,889,6,1,"emarginata",218,0
2018,40.866119,-73.879341,25,22,13,1257.25,6,6,"yedoensis",660,0
2018,41.71357,-121.507545,1452,24,8.5,1013.5,6,7,"emarginata",208,0
2018,41.709045,-121.514771,1506,23.5,9,985.5,6,7,"emarginata",218,0
2018,40.866119,-73.879341,25,27,14,1295.75,6,8,"yedoensis",660,0
2018,39.026527,-77.077591,93,27,15.5,1531,6,8,"yedoensis",572,0
2018,38.984314,-76.940369,38,27.5,18.5,1663.25,6,10,"yedoensis",630,0
2018,36.649811,-81.575768,1421,22.5,12,1168.5,6,12,"pensylvanica",906,0
2018,40.866119,-73.879341,25,28,18.5,1416.75,6,14,"yedoensis",662,0
2018,40.866119,-73.879341,25,28,18.5,1416.75,6,14,"yedoensis",662,0
2018,41.71357,-121.507545,1452,23.5,6.5,1123.75,6,15,"emarginata",212,0
2018,41.709045,-121.514771,1506,23,6.5,1094.25,6,15,"emarginata",223,0
2018,40.866119,-73.879341,25,31.5,22,1536.25,6,19,"yedoensis",667,0
2018,47.279659,-92.168053,445,26,11.5,772.5,6,20,"pensylvanica",277,0
2018,41.71357,-121.507545,1452,27.5,10,1216.5,6,21,"emarginata",212,0
2018,41.709045,-121.514771,1506,27.5,10,1186,6,21,"emarginata",223,0
2018,40.866119,-73.879341,25,29,18.5,1583.75,6,21,"yedoensis",689,0
2018,40.866119,-73.879341,25,25.5,15,1689,6,26,"yedoensis",692,0
2018,40.866119,-73.879341,25,27.5,20,1733.5,6,28,"yedoensis",714,0
2018,41.71357,-121.507545,1452,24.5,7,1363.25,6,29,"emarginata",212,0
