"State","Latitude","Longitude","Elevation_in_Meters","Species","Phenophase_Status","AGDD","Tmax","Tmin","year","month","day","date","doy"
"DC",38.88535,-77.03863,0,"yedoensis",0,528.25,17.8,2.8,1986,4,11,1986-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,537.15,16.1,1.7,1986,4,12,1986-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,547.15,17.8,2.2,1986,4,13,1986-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,556.6,16.7,2.2,1986,4,14,1986-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,568.55,18.9,5,1986,4,15,1986-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,579.95,15.6,7.2,1986,4,16,1986-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,588.8,13.3,4.4,1986,4,17,1986-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,597.4,12.2,5,1986,4,18,1986-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,607.95,19.4,1.7,1986,4,19,1986-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,622.4,22.2,6.7,1986,4,20,1986-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,639.65,23.9,10.6,1986,4,21,1986-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,653.3,21.7,5.6,1986,4,22,1986-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,663.3,19.4,0.6,1986,4,23,1986-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,673.3,17.8,2.2,1986,4,24,1986-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,686.05,21.1,4.4,1986,4,25,1986-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,699.1,21.7,4.4,1986,4,26,1986-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,716.35,26.7,7.8,1986,4,27,1986-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,734.65,28.3,8.3,1986,4,28,1986-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,752.7,26.1,10,1986,4,29,1986-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,770.75,26.1,10,1986,4,30,1986-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,110.65,9.4,-1.7,1987,3,1,1987-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,124.8,22.2,6.1,1987,3,2,1987-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,135.05,19.4,1.1,1987,3,3,1987-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,141.95,14.4,-0.6,1987,3,4,1987-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,144.2,10.6,-6.1,1987,3,5,1987-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,146.7,7.2,-2.2,1987,3,6,1987-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,153.9,15,-0.6,1987,3,7,1987-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,166.95,23.9,2.2,1987,3,8,1987-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,183.3,23.3,9.4,1987,3,9,1987-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,188.85,17.2,-6.1,1987,3,10,1987-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,190.25,8.9,-6.1,1987,3,11,1987-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,190.25,5,-6.7,1987,3,12,1987-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,193.85,8.9,-1.7,1987,3,13,1987-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,196.1,7.8,-3.3,1987,3,14,1987-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,200,10,-2.2,1987,3,15,1987-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,202.5,5.6,-0.6,1987,3,16,1987-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,205.8,9.4,-2.8,1987,3,17,1987-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,210.55,12.8,-3.3,1987,3,18,1987-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,218.35,15.6,0,1987,3,19,1987-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,226.4,15,1.1,1987,3,20,1987-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,235.55,16.1,2.2,1987,3,21,1987-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,248.9,15.6,11.1,1987,3,22,1987-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,256.1,15,-0.6,1987,3,23,1987-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,265.8,18.3,1.1,1987,3,24,1987-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,277.45,21.1,2.2,1987,3,25,1987-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,289.95,18.9,6.1,1987,3,26,1987-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,303.85,21.7,6.1,1987,3,27,1987-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",1,318.85,21.1,8.9,1987,3,28,1987-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,331.9,20,6.1,1987,3,29,1987-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,347.45,22.2,8.9,1987,3,30,1987-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,362.7,19.4,11.1,1987,3,31,1987-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,369.4,16.7,-3.3,1987,4,1,1987-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,376.9,16.1,-1.1,1987,4,2,1987-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,386.9,18.9,1.1,1987,4,3,1987-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,394.95,14.4,1.7,1987,4,4,1987-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,402.45,15,0,1987,4,5,1987-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,406.05,7.8,-0.6,1987,4,6,1987-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,410.75,8.3,1.1,1987,4,7,1987-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,421.3,15,6.1,1987,4,8,1987-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,432.4,17.8,4.4,1987,4,9,1987-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,441.85,16.1,2.8,1987,4,10,1987-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,454.9,22.2,3.9,1987,4,11,1987-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,469.9,23.9,6.1,1987,4,12,1987-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,484.35,20.6,8.3,1987,4,13,1987-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,494.9,17.8,3.3,1987,4,14,1987-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,506.3,20,2.8,1987,4,15,1987-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,517.15,15,6.7,1987,4,16,1987-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,525.8,10.6,6.7,1987,4,17,1987-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,539.15,17.8,8.9,1987,4,18,1987-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,554.7,20,11.1,1987,4,19,1987-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,571.9,22.2,12.2,1987,4,20,1987-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,589.1,21.1,13.3,1987,4,21,1987-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,607.2,25.6,10.6,1987,4,22,1987-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,625.5,28.3,8.3,1987,4,23,1987-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,641.6,23.9,8.3,1987,4,24,1987-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,655.75,22.2,6.1,1987,4,25,1987-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,665.5,16.7,2.8,1987,4,26,1987-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,674.4,17.8,0,1987,4,27,1987-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,684.15,17.8,1.7,1987,4,28,1987-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,693.9,15.6,3.9,1987,4,29,1987-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,708.6,25,4.4,1987,4,30,1987-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,191.25,11.7,-2.8,1988,3,1,1988-03-01,61
"DC",38.88535,-77.03863,0,"yedoensis",0,194.35,10.6,-4.4,1988,3,2,1988-03-02,62
"DC",38.88535,-77.03863,0,"yedoensis",0,201.3,17.2,-3.3,1988,3,3,1988-03-03,63
"DC",38.88535,-77.03863,0,"yedoensis",0,212.15,16.7,5,1988,3,4,1988-03-04,64
"DC",38.88535,-77.03863,0,"yedoensis",0,216.6,10.6,-1.7,1988,3,5,1988-03-05,65
"DC",38.88535,-77.03863,0,"yedoensis",0,218.85,8.9,-4.4,1988,3,6,1988-03-06,66
"DC",38.88535,-77.03863,0,"yedoensis",0,222.45,13.9,-6.7,1988,3,7,1988-03-07,67
"DC",38.88535,-77.03863,0,"yedoensis",0,230.75,17.2,-0.6,1988,3,8,1988-03-08,68
"DC",38.88535,-77.03863,0,"yedoensis",0,238.8,16.1,0,1988,3,9,1988-03-09,69
"DC",38.88535,-77.03863,0,"yedoensis",0,249.6,19.4,2.2,1988,3,10,1988-03-10,70
"DC",38.88535,-77.03863,0,"yedoensis",0,254.85,12.2,-1.7,1988,3,11,1988-03-11,71
"DC",38.88535,-77.03863,0,"yedoensis",0,263.45,14.4,2.8,1988,3,12,1988-03-12,72
"DC",38.88535,-77.03863,0,"yedoensis",0,277.6,21.1,7.2,1988,3,13,1988-03-13,73
"DC",38.88535,-77.03863,0,"yedoensis",0,291.5,26.7,1.1,1988,3,14,1988-03-14,74
"DC",38.88535,-77.03863,0,"yedoensis",0,292.6,5,-2.8,1988,3,15,1988-03-15,75
"DC",38.88535,-77.03863,0,"yedoensis",0,292.85,3.3,-2.8,1988,3,16,1988-03-16,76
"DC",38.88535,-77.03863,0,"yedoensis",0,296.75,8.9,-1.1,1988,3,17,1988-03-17,77
"DC",38.88535,-77.03863,0,"yedoensis",0,300.65,8.9,-1.1,1988,3,18,1988-03-18,78
"DC",38.88535,-77.03863,0,"yedoensis",0,305.95,8.9,1.7,1988,3,19,1988-03-19,79
"DC",38.88535,-77.03863,0,"yedoensis",0,312.35,10,2.8,1988,3,20,1988-03-20,80
"DC",38.88535,-77.03863,0,"yedoensis",0,314.55,8.3,-3.9,1988,3,21,1988-03-21,81
"DC",38.88535,-77.03863,0,"yedoensis",0,314.55,6.7,-7.2,1988,3,22,1988-03-22,82
"DC",38.88535,-77.03863,0,"yedoensis",0,317.6,9.4,-3.3,1988,3,23,1988-03-23,83
"DC",38.88535,-77.03863,0,"yedoensis",0,326.5,17.2,0.6,1988,3,24,1988-03-24,84
"DC",38.88535,-77.03863,0,"yedoensis",0,346.25,25.6,13.9,1988,3,25,1988-03-25,85
"DC",38.88535,-77.03863,0,"yedoensis",0,364.05,25.6,10,1988,3,26,1988-03-26,86
"DC",38.88535,-77.03863,0,"yedoensis",0,373.25,12.8,5.6,1988,3,27,1988-03-27,87
"DC",38.88535,-77.03863,0,"yedoensis",0,380.75,12.2,2.8,1988,3,28,1988-03-28,88
"DC",38.88535,-77.03863,0,"yedoensis",0,389.9,16.1,2.2,1988,3,29,1988-03-29,89
"DC",38.88535,-77.03863,0,"yedoensis",0,404.35,23.3,5.6,1988,3,30,1988-03-30,90
"DC",38.88535,-77.03863,0,"yedoensis",1,421.55,24.4,10,1988,3,31,1988-03-31,91
"DC",38.88535,-77.03863,0,"yedoensis",0,437.1,21.1,10,1988,4,1,1988-04-01,92
"DC",38.88535,-77.03863,0,"yedoensis",0,451.25,19.4,8.9,1988,4,2,1988-04-02,93
"DC",38.88535,-77.03863,0,"yedoensis",0,466.8,21.7,9.4,1988,4,3,1988-04-03,94
"DC",38.88535,-77.03863,0,"yedoensis",0,484,24.4,10,1988,4,4,1988-04-04,95
"DC",38.88535,-77.03863,0,"yedoensis",0,500.4,25,7.8,1988,4,5,1988-04-05,96
"DC",38.88535,-77.03863,0,"yedoensis",0,517.35,25.6,8.3,1988,4,6,1988-04-06,97
"DC",38.88535,-77.03863,0,"yedoensis",0,533.45,23.9,8.3,1988,4,7,1988-04-07,98
"DC",38.88535,-77.03863,0,"yedoensis",0,541.25,8.9,6.7,1988,4,8,1988-04-08,99
"DC",38.88535,-77.03863,0,"yedoensis",0,549.85,12.2,5,1988,4,9,1988-04-09,100
"DC",38.88535,-77.03863,0,"yedoensis",0,558.75,16.1,1.7,1988,4,10,1988-04-10,101
"DC",38.88535,-77.03863,0,"yedoensis",0,569,18.3,2.2,1988,4,11,1988-04-11,102
"DC",38.88535,-77.03863,0,"yedoensis",0,580.4,18.9,3.9,1988,4,12,1988-04-12,103
"DC",38.88535,-77.03863,0,"yedoensis",0,586.8,10,2.8,1988,4,13,1988-04-13,104
"DC",38.88535,-77.03863,0,"yedoensis",0,595.7,12.2,5.6,1988,4,14,1988-04-14,105
"DC",38.88535,-77.03863,0,"yedoensis",0,603.2,15,0,1988,4,15,1988-04-15,106
"DC",38.88535,-77.03863,0,"yedoensis",0,614.55,19.4,3.3,1988,4,16,1988-04-16,107
"DC",38.88535,-77.03863,0,"yedoensis",0,621.25,10.6,2.8,1988,4,17,1988-04-17,108
"DC",38.88535,-77.03863,0,"yedoensis",0,633.2,21.1,2.8,1988,4,18,1988-04-18,109
"DC",38.88535,-77.03863,0,"yedoensis",0,642.9,17.2,2.2,1988,4,19,1988-04-19,110
"DC",38.88535,-77.03863,0,"yedoensis",0,649,10,2.2,1988,4,20,1988-04-20,111
"DC",38.88535,-77.03863,0,"yedoensis",0,659.85,17.8,3.9,1988,4,21,1988-04-21,112
"DC",38.88535,-77.03863,0,"yedoensis",0,672.05,17.2,7.2,1988,4,22,1988-04-22,113
"DC",38.88535,-77.03863,0,"yedoensis",0,683.75,17.8,5.6,1988,4,23,1988-04-23,114
"DC",38.88535,-77.03863,0,"yedoensis",0,697.05,19.4,7.2,1988,4,24,1988-04-24,115
"DC",38.88535,-77.03863,0,"yedoensis",0,709.25,17.2,7.2,1988,4,25,1988-04-25,116
"DC",38.88535,-77.03863,0,"yedoensis",0,719.8,18.9,2.2,1988,4,26,1988-04-26,117
"DC",38.88535,-77.03863,0,"yedoensis",0,733.45,21.7,5.6,1988,4,27,1988-04-27,118
"DC",38.88535,-77.03863,0,"yedoensis",0,749.55,25,7.2,1988,4,28,1988-04-28,119
"DC",38.88535,-77.03863,0,"yedoensis",0,760.65,16.1,6.1,1988,4,29,1988-04-29,120
"DC",38.88535,-77.03863,0,"yedoensis",0,770.9,13.3,7.2,1988,4,30,1988-04-30,121
"DC",38.88535,-77.03863,0,"yedoensis",0,377.75,4.4,-2.2,1989,3,1,1989-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,380.8,9.4,-3.3,1989,3,2,1989-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,386.9,10,2.2,1989,3,3,1989-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,389.95,7.8,-1.7,1989,3,4,1989-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,393,6.1,0,1989,3,5,1989-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,396.3,8.3,-1.7,1989,3,6,1989-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,396.3,-17.8,-12.8,1989,3,7,1989-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,396.3,-2.2,-13.9,1989,3,8,1989-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,396.3,-1.1,-12.2,1989,3,9,1989-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,396.3,4.4,-6.1,1989,3,10,1989-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,400.75,8.9,0,1989,3,11,1989-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,405.75,10.6,-0.6,1989,3,12,1989-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,417.95,13.3,11.1,1989,3,13,1989-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,421.25,7.2,-0.6,1989,3,14,1989-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",0,424.55,9.4,-2.8,1989,3,15,1989-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,442.35,23.9,11.7,1989,3,16,1989-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,451.55,15.6,2.8,1989,3,17,1989-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,469.6,22.2,13.9,1989,3,18,1989-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,487.1,25,10,1989,3,19,1989-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,491,7.2,0.6,1989,3,20,1989-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,491.25,8.3,-7.8,1989,3,21,1989-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,495.15,8.9,-1.1,1989,3,22,1989-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,496.8,8.3,-5,1989,3,23,1989-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,502.6,9.4,2.2,1989,3,24,1989-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,506.8,6.7,1.7,1989,3,25,1989-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,518.75,18.9,5,1989,3,26,1989-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,526.85,15.6,0.6,1989,3,27,1989-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,542.15,25,5.6,1989,3,28,1989-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",1,566,29.4,18.3,1989,3,29,1989-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,592.65,32.2,21.1,1989,3,30,1989-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,612.05,29.4,9.4,1989,3,31,1989-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,623.95,19.4,4.4,1989,4,1,1989-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,628.4,10.6,-1.7,1989,4,2,1989-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,634.8,11.7,1.1,1989,4,3,1989-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,649.8,22.2,7.8,1989,4,4,1989-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,669.25,26.1,12.8,1989,4,5,1989-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,683.95,21.1,8.3,1989,4,6,1989-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,692.3,13.9,2.8,1989,4,7,1989-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,697.85,8.9,2.2,1989,4,8,1989-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,704.55,10.6,2.8,1989,4,9,1989-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,712.6,13.3,2.8,1989,4,10,1989-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,718.2,10.6,0.6,1989,4,11,1989-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,722.95,11.7,-2.2,1989,4,12,1989-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,729.9,15,-1.1,1989,4,13,1989-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,737.7,16.7,-1.1,1989,4,14,1989-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,747.15,18.3,0.6,1989,4,15,1989-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,760.5,12.8,13.9,1989,4,16,1989-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,771.6,18.3,3.9,1989,4,17,1989-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,788.3,25.6,7.8,1989,4,18,1989-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,807.2,27.2,10.6,1989,4,19,1989-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,817.2,17.2,2.8,1989,4,20,1989-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,828.85,18.9,4.4,1989,4,21,1989-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,842.45,22.2,5,1989,4,22,1989-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,852.45,19.4,0.6,1989,4,23,1989-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,862.15,17.2,2.2,1989,4,24,1989-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,874.65,20.6,4.4,1989,4,25,1989-04-25,115
"DC",38.88535,-77.03863,0,"yedoensis",0,891.6,26.1,7.8,1989,4,26,1989-04-26,116
"DC",38.88535,-77.03863,0,"yedoensis",0,908.85,26.7,7.8,1989,4,27,1989-04-27,117
"DC",38.88535,-77.03863,0,"yedoensis",0,926.9,26.7,9.4,1989,4,28,1989-04-28,118
"DC",38.88535,-77.03863,0,"yedoensis",0,943.85,21.7,12.2,1989,4,29,1989-04-29,119
"DC",38.88535,-77.03863,0,"yedoensis",0,956.95,15.6,10.6,1989,4,30,1989-04-30,120
"DC",38.88535,-77.03863,0,"yedoensis",0,377.7,10.6,-1.1,1990,3,1,1990-03-01,60
"DC",38.88535,-77.03863,0,"yedoensis",0,381,8.3,-1.7,1990,3,2,1990-03-02,61
"DC",38.88535,-77.03863,0,"yedoensis",0,388.2,10,4.4,1990,3,3,1990-03-03,62
"DC",38.88535,-77.03863,0,"yedoensis",0,395.45,15.6,-1.1,1990,3,4,1990-03-04,63
"DC",38.88535,-77.03863,0,"yedoensis",0,396.3,6.1,-4.4,1990,3,5,1990-03-05,64
"DC",38.88535,-77.03863,0,"yedoensis",0,401.3,12.8,-2.8,1990,3,6,1990-03-06,65
"DC",38.88535,-77.03863,0,"yedoensis",0,403.25,10,-6.1,1990,3,7,1990-03-07,66
"DC",38.88535,-77.03863,0,"yedoensis",0,403.25,4.4,-7.2,1990,3,8,1990-03-08,67
"DC",38.88535,-77.03863,0,"yedoensis",0,404.35,9.4,-7.2,1990,3,9,1990-03-09,68
"DC",38.88535,-77.03863,0,"yedoensis",0,416.55,20,4.4,1990,3,10,1990-03-10,69
"DC",38.88535,-77.03863,0,"yedoensis",0,431.25,21.1,8.3,1990,3,11,1990-03-11,70
"DC",38.88535,-77.03863,0,"yedoensis",0,446.55,21.7,8.9,1990,3,12,1990-03-12,71
"DC",38.88535,-77.03863,0,"yedoensis",0,467.95,31.7,11.1,1990,3,13,1990-03-13,72
"DC",38.88535,-77.03863,0,"yedoensis",0,489.1,30.6,11.7,1990,3,14,1990-03-14,73
"DC",38.88535,-77.03863,0,"yedoensis",1,510.75,31.1,12.2,1990,3,15,1990-03-15,74
"DC",38.88535,-77.03863,0,"yedoensis",0,533.55,27.8,17.8,1990,3,16,1990-03-16,75
"DC",38.88535,-77.03863,0,"yedoensis",0,556.9,27.8,18.9,1990,3,17,1990-03-17,76
"DC",38.88535,-77.03863,0,"yedoensis",0,573.55,23.3,10,1990,3,18,1990-03-18,77
"DC",38.88535,-77.03863,0,"yedoensis",0,585.2,18.3,5,1990,3,19,1990-03-19,78
"DC",38.88535,-77.03863,0,"yedoensis",0,595.75,18.3,2.8,1990,3,20,1990-03-20,79
"DC",38.88535,-77.03863,0,"yedoensis",0,597.7,3.3,0.6,1990,3,21,1990-03-21,80
"DC",38.88535,-77.03863,0,"yedoensis",0,604.35,13.9,-0.6,1990,3,22,1990-03-22,81
"DC",38.88535,-77.03863,0,"yedoensis",0,615.45,21.1,1.1,1990,3,23,1990-03-23,82
"DC",38.88535,-77.03863,0,"yedoensis",0,628.8,21.1,5.6,1990,3,24,1990-03-24,83
"DC",38.88535,-77.03863,0,"yedoensis",0,629.9,2.2,0,1990,3,25,1990-03-25,84
"DC",38.88535,-77.03863,0,"yedoensis",0,634.35,8.9,0,1990,3,26,1990-03-26,85
"DC",38.88535,-77.03863,0,"yedoensis",0,640.75,12.8,0,1990,3,27,1990-03-27,86
"DC",38.88535,-77.03863,0,"yedoensis",0,643.25,8.3,-3.3,1990,3,28,1990-03-28,87
"DC",38.88535,-77.03863,0,"yedoensis",0,649.35,12.8,-0.6,1990,3,29,1990-03-29,88
"DC",38.88535,-77.03863,0,"yedoensis",0,656.85,10,5,1990,3,30,1990-03-30,89
"DC",38.88535,-77.03863,0,"yedoensis",0,662.95,7.8,4.4,1990,3,31,1990-03-31,90
"DC",38.88535,-77.03863,0,"yedoensis",0,670.75,10,5.6,1990,4,1,1990-04-01,91
"DC",38.88535,-77.03863,0,"yedoensis",0,681.6,13.9,7.8,1990,4,2,1990-04-02,92
"DC",38.88535,-77.03863,0,"yedoensis",0,695.5,18.9,8.9,1990,4,3,1990-04-03,93
"DC",38.88535,-77.03863,0,"yedoensis",0,703.85,13.9,2.8,1990,4,4,1990-04-04,94
"DC",38.88535,-77.03863,0,"yedoensis",0,711.1,10.6,3.9,1990,4,5,1990-04-05,95
"DC",38.88535,-77.03863,0,"yedoensis",0,724.4,18.3,8.3,1990,4,6,1990-04-06,96
"DC",38.88535,-77.03863,0,"yedoensis",0,729.95,10,1.1,1990,4,7,1990-04-07,97
"DC",38.88535,-77.03863,0,"yedoensis",0,733.3,8.9,-2.2,1990,4,8,1990-04-08,98
"DC",38.88535,-77.03863,0,"yedoensis",0,739.65,13.3,-0.6,1990,4,9,1990-04-09,99
"DC",38.88535,-77.03863,0,"yedoensis",0,754.95,18.9,11.7,1990,4,10,1990-04-10,100
"DC",38.88535,-77.03863,0,"yedoensis",0,771.65,20.6,12.8,1990,4,11,1990-04-11,101
"DC",38.88535,-77.03863,0,"yedoensis",0,780.55,15,2.8,1990,4,12,1990-04-12,102
"DC",38.88535,-77.03863,0,"yedoensis",0,785,11.7,-2.8,1990,4,13,1990-04-13,103
"DC",38.88535,-77.03863,0,"yedoensis",0,790.55,13.3,-2.2,1990,4,14,1990-04-14,104
"DC",38.88535,-77.03863,0,"yedoensis",0,803.65,5.6,20.6,1990,4,15,1990-04-15,105
"DC",38.88535,-77.03863,0,"yedoensis",0,817,21.1,5.6,1990,4,16,1990-04-16,106
"DC",38.88535,-77.03863,0,"yedoensis",0,830.6,21.1,6.1,1990,4,17,1990-04-17,107
"DC",38.88535,-77.03863,0,"yedoensis",0,843.65,23.3,2.8,1990,4,18,1990-04-18,108
"DC",38.88535,-77.03863,0,"yedoensis",0,850.3,13.3,0,1990,4,19,1990-04-19,109
"DC",38.88535,-77.03863,0,"yedoensis",0,860,18.3,1.1,1990,4,20,1990-04-20,110
"DC",38.88535,-77.03863,0,"yedoensis",0,874.7,19.4,10,1990,4,21,1990-04-21,111
"DC",38.88535,-77.03863,0,"yedoensis",0,887.75,18.3,7.8,1990,4,22,1990-04-22,112
"DC",38.88535,-77.03863,0,"yedoensis",0,902.75,22.2,7.8,1990,4,23,1990-04-23,113
"DC",38.88535,-77.03863,0,"yedoensis",0,920.8,28.3,7.8,1990,4,24,1990-04-24,114
"DC",38.88535,-77.03863,0,"yedoensis",0,938.85,27.8,8.3,1990,4,25,1990-04-25,115
