"lat","long","alt","year","bloom_date","bloom_doy","country","city"
46.872614,8.658569,470,2016,"2016-04-04",95,"Switzerland","Altdorf"
46.600961,9.422614,985,2016,"2016-05-02",123,"Switzerland","Andeer"
47.331994,9.415403,775,2016,"2016-05-07",128,"Switzerland","Appenzell"
46.236078,8.725292,350,2016,"2016-04-07",98,"Switzerland","Aurigeno"
47.076869,9.479753,480,2016,"2016-04-06",97,"Switzerland","Azmoos"
47.548594,7.582372,315,2016,"2016-04-03",94,"Switzerland","Basel-Binningen"
46.554378,6.374472,700,2016,"2016-04-22",113,"Switzerland","Ballens"
47.265314,7.165786,930,2016,"2016-05-08",129,"Switzerland","Bellelay"
47.342472,8.444342,500,2016,"2016-04-19",110,"Switzerland","Birmensdorf"
46.337594,9.555908,825,2016,"2016-04-20",111,"Switzerland","Bondo GR"
46.949492,6.834386,450,2016,"2016-04-09",100,"Switzerland","Boudry"
46.265447,10.115375,850,2016,"2016-04-18",109,"Switzerland","Brusio-Piazzo"
47.364822,8.881672,640,2016,"2016-04-15",106,"Switzerland","Bauma"
47.158028,9.469656,450,2016,"2016-04-04",95,"Switzerland","Buchs"
46.982014,6.599133,1050,2016,"2016-05-26",147,"Switzerland","La Brévine"
46.177483,6.014089,400,2016,"2016-04-04",95,"Switzerland","Cartigny"
46.315447,8.598925,430,2016,"2016-04-05",96,"Switzerland","Cevio-Cavergno"
46.395917,6.229419,435,2016,"2016-04-14",105,"Switzerland","Changins"
46.868244,9.5419,640,2016,"2016-04-05",96,"Switzerland","Chur"
47.049108,6.978031,1150,2016,"2016-05-10",131,"Switzerland","Chaumont"
46.9213,6.637761,750,2016,"2016-04-26",117,"Switzerland","Couvet"
47.690281,8.744,410,2016,"2016-04-11",102,"Switzerland","Diessenhofen"
46.834311,9.457442,580,2016,"2016-04-07",98,"Switzerland","Domat "
47.481642,7.611114,300,2016,"2016-04-03",94,"Switzerland","Dornach"
47.568867,8.249947,350,2016,"2016-04-10",101,"Switzerland","Döttingen"
47.218989,9.520044,580,2016,"2016-04-09",100,"Switzerland","Eschen-Boja"
47.179358,8.573208,750,2016,"2016-04-12",103,"Switzerland","Edlibach"
46.898653,7.932344,910,2016,"2016-05-07",128,"Switzerland","Escholzmatt"
46.841619,6.848706,450,2016,"2016-04-20",111,"Switzerland","Estavayer-le-Lac"
46.921942,9.172731,1000,2016,"2016-04-20",111,"Switzerland","Elm"
46.987397,8.068953,765,2016,"2016-04-24",115,"Switzerland","Entlebuch"
47.056436,7.012192,820,2016,"2016-04-26",117,"Switzerland","Enges"
47.560647,8.887883,405,2016,"2016-04-16",107,"Switzerland","Frauenfeld"
46.400261,8.127792,1100,2016,"2016-04-23",114,"Switzerland","Fiesch"
47.415283,9.182167,630,2016,"2016-04-20",111,"Switzerland","Flawil"
46.736853,8.351842,1205,2016,"2016-05-11",132,"Switzerland","Gadmen"
47.441186,7.597728,350,2016,"2016-04-06",97,"Switzerland","Grellingen"
46.438214,7.269478,1100,2016,"2016-05-15",136,"Switzerland","Gstaad"
47.567569,9.125747,450,2016,"2016-04-10",101,"Switzerland","Hard b. Weinfelden"
47.442925,9.533178,800,2016,"2016-04-20",111,"Switzerland","Heiden"
47.698183,8.457489,430,2016,"2016-04-18",109,"Switzerland","Hallau"
47.166514,8.28935,490,2016,"2016-04-12",103,"Switzerland","Hochdorf"
46.717125,7.569428,720,2016,"2016-04-19",110,"Switzerland","Höfen"
47.18465,7.702511,450,2016,"2016-04-15",106,"Switzerland","Herzogenbuchsee"
46.928553,9.710558,800,2016,"2016-04-14",105,"Switzerland","Jenaz"
47.049108,7.507072,525,2016,"2016-04-13",104,"Switzerland","Jegenstorf II"
46.939633,7.806425,744,2016,"2016-04-16",107,"Switzerland","Langnau i.E."
47.561031,8.063136,330,2016,"2016-04-14",105,"Switzerland","Laufenburg"
46.169278,8.798214,200,2016,"2016-04-01",92,"Switzerland","Locarno"
46.340108,7.009622,1250,2016,"2016-05-14",135,"Switzerland","Leysin"
45.988267,7.180528,1350,2016,"2016-06-04",156,"Switzerland","Liddes"
46.915883,8.993658,695,2016,"2016-04-12",103,"Switzerland","Linthal"
47.481403,7.730519,350,2016,"2016-04-07",98,"Switzerland","Liestal"
47.047992,6.754314,1020,2016,"2016-05-17",138,"Switzerland","Le Locle"
46.172556,8.787417,370,2016,"2016-04-02",93,"Switzerland","Locarno-Monti"
47.002858,6.728592,1120,2016,"2016-05-21",142,"Switzerland","Les Ponts-de-Martel"
47.062769,8.342442,580,2016,"2016-04-20",111,"Switzerland","Luzern"
46.646331,6.777689,600,2016,"2016-04-19",110,"Switzerland","Moudon"
47.763636,8.612414,540,2016,"2016-04-22",113,"Switzerland","Merishausen"
46.442531,8.950197,500,2016,"2016-04-06",97,"Switzerland","Comprovasco "
47.265317,8.332283,550,2016,"2016-04-12",103,"Switzerland","Muri, AG"
47.279386,7.385775,530,2016,"2016-04-26",117,"Switzerland","Moutier"
46.884997,10.464608,1050,2016,"2016-05-09",130,"Switzerland","Martina"
47.108222,9.217372,500,2016,"2016-04-08",99,"Switzerland","Murg"
47.092389,9.071936,440,2016,"2016-04-12",103,"Switzerland","Näfels"
47.000444,6.935714,550,2016,"2016-04-18",109,"Switzerland","Neuchâtel"
47.681939,8.615533,435,2016,"2016-04-09",100,"Switzerland","Neuhausen"
46.722633,6.536061,485,2016,"2016-04-20",111,"Switzerland","Orbe "
47.126578,7.613264,485,2016,"2016-04-11",102,"Switzerland","Oeschberg"
47.481914,8.332208,490,2016,"2016-04-11",102,"Switzerland","Oberehrendingen"
47.157753,7.214464,700,2016,"2016-04-26",117,"Switzerland","Orvin"
47.656878,8.490242,410,2016,"2016-04-15",106,"Switzerland","Osterfingen"
46.256639,7.092033,1100,2016,"2016-05-11",132,"Switzerland","Les Plans-sur-Bex"
46.761672,7.098294,680,2016,"2016-04-19",110,"Switzerland","Posieux"
46.394025,8.655608,750,2016,"2016-04-20",111,"Switzerland","Prato-Sornico"
47.381969,9.348772,825,2016,"2016-05-05",126,"Switzerland","Stein, AR II"
45.870208,8.967242,353,2016,"2016-03-26",86,"Switzerland","Rancate"
47.620414,8.542733,515,2016,"2016-04-13",104,"Switzerland","Rafz"
47.632486,9.048642,595,2016,"2016-04-20",111,"Switzerland","Raperswilen, TG"
47.381992,7.215775,865,2016,"2016-05-08",129,"Switzerland","Les Rangiers"
47.472492,9.494931,450,2016,"2016-04-11",102,"Switzerland","Rorschach"
46.794394,10.296356,1240,2016,"2016-04-25",116,"Switzerland","Scuol"
47.365283,7.999019,450,2016,"2016-04-16",107,"Switzerland","Schönenwerd"
47.048228,7.409689,560,2016,"2016-04-21",112,"Switzerland","Seewil"
47.338319,8.153353,550,2016,"2016-04-24",115,"Switzerland","Seon"
46.965358,9.632064,960,2016,"2016-04-20",111,"Switzerland","Seewis Dorf"
45.857811,9.033789,670,2016,"2016-04-12",103,"Switzerland","Sagno TI"
47.050589,9.439256,480,2016,"2016-04-11",102,"Switzerland","Sargans II"
46.195022,8.056794,1475,2016,"2016-05-21",142,"Switzerland","Simplon-Dorf"
47.219356,8.5767,480,2016,"2016-04-11",102,"Switzerland","Sihlbrugg"
46.782531,8.669625,510,2016,"2016-04-05",96,"Switzerland","Silenen"
46.222336,7.594153,1650,2016,"2016-05-15",136,"Switzerland","St. Luc"
46.894217,8.252236,500,2016,"2016-04-13",104,"Switzerland","Sarnen"
46.34585,9.595214,1000,2016,"2016-04-22",113,"Switzerland","Stampa"
46.603092,10.421956,1390,2016,"2016-05-07",128,"Switzerland","Sta. Maria (Val Mustair)"
46.048003,6.993797,1300,2016,"2016-05-09",130,"Switzerland","Trient"
46.709511,9.44165,700,2016,"2016-04-05",96,"Switzerland","Thusis"
46.684958,7.854311,565,2016,"2016-04-13",104,"Switzerland","Unterseen"
46.622889,9.182461,1250,2016,"2016-05-21",142,"Switzerland","Vals"
46.225417,8.605172,1100,2016,"2016-04-25",116,"Switzerland","Vergeletto"
47.470556,8.154928,415,2016,"2016-04-05",96,"Switzerland","Villnachern"
46.148775,8.848836,210,2016,"2016-04-07",98,"Switzerland","Vira "
47.223239,8.679778,480,2016,"2016-04-09",100,"Switzerland","Wädenswil"
47.289853,9.104422,625,2016,"2016-05-05",126,"Switzerland","Wattwil, SG"
46.603731,7.921556,1300,2016,"2016-05-06",127,"Switzerland","Wengen"
47.320664,8.814333,555,2016,"2016-04-20",111,"Switzerland","Wetzikon"
47.279603,8.027331,650,2016,"2016-04-20",111,"Switzerland","Wiliberg"
47.205022,9.352617,1100,2016,"2016-05-08",129,"Switzerland","Wildhaus"
47.064342,8.071028,580,2016,"2016-04-20",111,"Switzerland","Wolhusen"
46.924433,7.577772,600,2016,"2016-04-22",113,"Switzerland","Worb BE"
47.474228,8.795444,580,2016,"2016-04-21",112,"Switzerland","Winterthur"
47.256317,7.808556,450,2016,"2016-04-21",112,"Switzerland","Wynau"
47.350869,8.510678,530,2016,"2016-04-04",95,"Switzerland","Zürich-Albisgüetli"
47.378142,8.565853,555,2016,"2016-04-10",101,"Switzerland","Zürich-MeteoSchweiz"
47.3591,8.590272,620,2016,"2016-04-06",97,"Switzerland","Zürich-Witikon"
46.555264,7.373433,965,2016,"2016-04-24",115,"Switzerland","Zweisimmen"
46.756178,6.490211,660,2017,"2017-04-03",93,"Switzerland","L'Abergement"
46.492022,7.561067,1350,2017,"2017-05-08",128,"Switzerland","Adelboden"
47.079619,7.5848,513,2017,"2017-04-06",96,"Switzerland","Alchenflüh "
46.872614,8.658569,470,2017,"2017-03-29",88,"Switzerland","Altdorf"
46.600961,9.422614,985,2017,"2017-04-30",120,"Switzerland","Andeer"
47.331994,9.415403,775,2017,"2017-04-11",101,"Switzerland","Appenzell"
46.236078,8.725292,350,2017,"2017-04-06",96,"Switzerland","Aurigeno"
47.076869,9.479753,480,2017,"2017-04-02",92,"Switzerland","Azmoos"
47.548594,7.582372,315,2017,"2017-03-27",86,"Switzerland","Basel-Binningen"
46.554378,6.374472,700,2017,"2017-04-09",99,"Switzerland","Ballens"
47.265314,7.165786,930,2017,"2017-04-16",106,"Switzerland","Bellelay"
47.342472,8.444342,500,2017,"2017-04-04",94,"Switzerland","Birmensdorf"
46.464014,6.891869,600,2017,"2017-04-07",97,"Switzerland","Blonay"
47.151194,7.254139,490,2017,"2017-03-26",85,"Switzerland","Biel"
46.337594,9.555908,825,2017,"2017-04-15",105,"Switzerland","Bondo GR"
46.949492,6.834386,450,2017,"2017-04-01",91,"Switzerland","Boudry"
46.265447,10.115375,850,2017,"2017-04-12",102,"Switzerland","Brusio-Piazzo"
47.364822,8.881672,640,2017,"2017-04-04",94,"Switzerland","Bauma"
47.158028,9.469656,450,2017,"2017-03-29",88,"Switzerland","Buchs"
46.982014,6.599133,1050,2017,"2017-05-17",137,"Switzerland","La Brévine"
46.177483,6.014089,400,2017,"2017-03-26",85,"Switzerland","Cartigny"
46.474036,6.835272,500,2017,"2017-03-31",90,"Switzerland","Chardonne"
46.315447,8.598925,430,2017,"2017-03-29",88,"Switzerland","Cevio-Cavergno"
46.395917,6.229419,435,2017,"2017-04-04",94,"Switzerland","Changins"
46.868244,9.5419,640,2017,"2017-03-30",89,"Switzerland","Chur"
47.049108,6.978031,1150,2017,"2017-05-17",137,"Switzerland","Chaumont"
46.9213,6.637761,750,2017,"2017-04-26",116,"Switzerland","Couvet"
47.690281,8.744,410,2017,"2017-04-05",95,"Switzerland","Diessenhofen"
46.834311,9.457442,580,2017,"2017-03-31",90,"Switzerland","Domat "
47.481642,7.611114,300,2017,"2017-03-29",88,"Switzerland","Dornach"
47.568867,8.249947,350,2017,"2017-04-03",93,"Switzerland","Döttingen"
47.218989,9.520044,580,2017,"2017-04-06",96,"Switzerland","Eschen-Boja"
47.179358,8.573208,750,2017,"2017-04-02",92,"Switzerland","Edlibach"
46.898653,7.932344,910,2017,"2017-04-12",102,"Switzerland","Escholzmatt"
46.921942,9.172731,1000,2017,"2017-04-15",105,"Switzerland","Elm"
46.987397,8.068953,765,2017,"2017-04-12",102,"Switzerland","Entlebuch"
47.560647,8.887883,405,2017,"2017-04-15",105,"Switzerland","Frauenfeld"
46.400261,8.127792,1100,2017,"2017-04-10",100,"Switzerland","Fiesch"
47.415283,9.182167,630,2017,"2017-04-08",98,"Switzerland","Flawil"
46.736853,8.351842,1205,2017,"2017-05-17",137,"Switzerland","Gadmen"
47.441186,7.597728,350,2017,"2017-03-31",90,"Switzerland","Grellingen"
46.438214,7.269478,1100,2017,"2017-05-18",138,"Switzerland","Gstaad"
47.567569,9.125747,450,2017,"2017-04-01",91,"Switzerland","Hard b. Weinfelden"
47.442925,9.533178,800,2017,"2017-04-12",102,"Switzerland","Heiden"
47.698183,8.457489,430,2017,"2017-04-08",98,"Switzerland","Hallau"
47.166514,8.28935,490,2017,"2017-04-05",95,"Switzerland","Hochdorf"
46.717125,7.569428,720,2017,"2017-04-20",110,"Switzerland","Höfen"
47.265269,8.582169,450,2017,"2017-04-02",92,"Switzerland","Horgen"
47.18465,7.702511,450,2017,"2017-04-01",91,"Switzerland","Herzogenbuchsee"
46.928553,9.710558,800,2017,"2017-04-12",102,"Switzerland","Jenaz"
47.049108,7.507072,525,2017,"2017-04-03",93,"Switzerland","Jegenstorf II"
46.939633,7.806425,744,2017,"2017-04-07",97,"Switzerland","Langnau i.E."
47.561031,8.063136,330,2017,"2017-04-07",97,"Switzerland","Laufenburg"
46.169278,8.798214,200,2017,"2017-04-01",91,"Switzerland","Locarno"
46.915883,8.993658,695,2017,"2017-04-10",100,"Switzerland","Linthal"
47.481403,7.730519,350,2017,"2017-03-27",86,"Switzerland","Liestal"
47.047992,6.754314,1020,2017,"2017-05-15",135,"Switzerland","Le Locle"
46.172556,8.787417,370,2017,"2017-03-28",87,"Switzerland","Locarno-Monti"
47.002858,6.728592,1120,2017,"2017-05-13",133,"Switzerland","Les Ponts-de-Martel"
47.062769,8.342442,580,2017,"2017-04-03",93,"Switzerland","Luzern"
46.646331,6.777689,600,2017,"2017-04-03",93,"Switzerland","Moudon"
47.763636,8.612414,540,2017,"2017-04-10",100,"Switzerland","Merishausen"
46.442531,8.950197,500,2017,"2017-04-04",94,"Switzerland","Comprovasco "
47.265317,8.332283,550,2017,"2017-03-30",89,"Switzerland","Muri, AG"
47.279386,7.385775,530,2017,"2017-04-09",99,"Switzerland","Moutier"
46.884997,10.464608,1050,2017,"2017-05-07",127,"Switzerland","Martina"
47.108222,9.217372,500,2017,"2017-04-03",93,"Switzerland","Murg"
47.092389,9.071936,440,2017,"2017-04-06",96,"Switzerland","Näfels"
47.000444,6.935714,550,2017,"2017-04-05",95,"Switzerland","Neuchâtel"
47.681939,8.615533,435,2017,"2017-04-06",96,"Switzerland","Neuhausen"
46.722633,6.536061,485,2017,"2017-04-02",92,"Switzerland","Orbe "
47.126578,7.613264,485,2017,"2017-04-03",93,"Switzerland","Oeschberg"
47.481914,8.332208,490,2017,"2017-04-06",96,"Switzerland","Oberehrendingen"
47.157753,7.214464,700,2017,"2017-04-09",99,"Switzerland","Orvin"
46.311967,8.987064,276,2017,"2017-03-28",87,"Switzerland","Osogna"
47.656878,8.490242,410,2017,"2017-04-06",96,"Switzerland","Osterfingen"
46.256639,7.092033,1100,2017,"2017-05-01",121,"Switzerland","Les Plans-sur-Bex"
46.761672,7.098294,680,2017,"2017-04-05",95,"Switzerland","Posieux"
46.394025,8.655608,750,2017,"2017-04-16",106,"Switzerland","Prato-Sornico"
47.381969,9.348772,825,2017,"2017-04-13",103,"Switzerland","Stein, AR II"
45.870208,8.967242,353,2017,"2017-03-27",86,"Switzerland","Rancate"
47.620414,8.542733,515,2017,"2017-04-04",94,"Switzerland","Rafz"
46.570078,7.619381,1090,2017,"2017-04-20",110,"Switzerland","Ried "
47.472492,9.494931,450,2017,"2017-04-01",91,"Switzerland","Rorschach"
46.965036,9.685814,800,2017,"2017-04-12",102,"Switzerland","Schiers"
47.365283,7.999019,450,2017,"2017-04-07",97,"Switzerland","Schönenwerd"
47.048228,7.409689,560,2017,"2017-04-01",91,"Switzerland","Seewil"
47.338319,8.153353,550,2017,"2017-04-03",93,"Switzerland","Seon"
46.965358,9.632064,960,2017,"2017-04-08",98,"Switzerland","Seewis Dorf"
45.857811,9.033789,670,2017,"2017-04-01",91,"Switzerland","Sagno TI"
47.050589,9.439256,480,2017,"2017-04-08",98,"Switzerland","Sargans II"
46.195022,8.056794,1475,2017,"2017-04-26",116,"Switzerland","Simplon-Dorf"
47.219356,8.5767,480,2017,"2017-04-04",94,"Switzerland","Sihlbrugg"
46.782531,8.669625,510,2017,"2017-04-03",93,"Switzerland","Silenen"
46.222336,7.594153,1650,2017,"2017-05-11",131,"Switzerland","St. Luc"
46.894217,8.252236,500,2017,"2017-04-01",91,"Switzerland","Sarnen"
46.34585,9.595214,1000,2017,"2017-04-08",98,"Switzerland","Stampa"
46.603092,10.421956,1390,2017,"2017-04-17",107,"Switzerland","Sta. Maria (Val Mustair)"
46.048003,6.993797,1300,2017,"2017-04-22",112,"Switzerland","Trient"
46.709511,9.44165,700,2017,"2017-04-01",91,"Switzerland","Thusis"
46.684958,7.854311,565,2017,"2017-03-31",90,"Switzerland","Unterseen"
46.622889,9.182461,1250,2017,"2017-05-16",136,"Switzerland","Vals"
46.225417,8.605172,1100,2017,"2017-04-11",101,"Switzerland","Vergeletto"
47.470556,8.154928,415,2017,"2017-04-01",91,"Switzerland","Villnachern"
47.223239,8.679778,480,2017,"2017-04-03",93,"Switzerland","Wädenswil"
47.289853,9.104422,625,2017,"2017-05-05",125,"Switzerland","Wattwil, SG"
46.603731,7.921556,1300,2017,"2017-04-16",106,"Switzerland","Wengen"
47.320664,8.814333,555,2017,"2017-04-05",95,"Switzerland","Wetzikon"
47.279603,8.027331,650,2017,"2017-04-07",97,"Switzerland","Wiliberg"
47.461458,9.056733,600,2017,"2017-04-07",97,"Switzerland","Wil, SG"
47.064342,8.071028,580,2017,"2017-04-10",100,"Switzerland","Wolhusen"
46.924433,7.577772,600,2017,"2017-04-04",94,"Switzerland","Worb BE"
47.474228,8.795444,580,2017,"2017-04-09",99,"Switzerland","Winterthur"
47.256317,7.808556,450,2017,"2017-04-06",96,"Switzerland","Wynau"
47.350869,8.510678,530,2017,"2017-04-02",92,"Switzerland","Zürich-Albisgüetli"
47.378142,8.565853,555,2017,"2017-04-03",93,"Switzerland","Zürich-MeteoSchweiz"
46.931325,9.566175,600,2017,"2017-03-29",88,"Switzerland","Zizers"
47.3591,8.590272,620,2017,"2017-04-02",92,"Switzerland","Zürich-Witikon"
46.555264,7.373433,965,2017,"2017-04-16",106,"Switzerland","Zweisimmen"
46.756178,6.490211,660,2018,"2018-04-19",109,"Switzerland","L'Abergement"
46.492022,7.561067,1350,2018,"2018-04-29",119,"Switzerland","Adelboden"
47.079619,7.5848,513,2018,"2018-04-21",111,"Switzerland","Alchenflüh "
46.872614,8.658569,470,2018,"2018-04-10",100,"Switzerland","Altdorf"
46.600961,9.422614,985,2018,"2018-04-23",113,"Switzerland","Andeer"
47.331994,9.415403,775,2018,"2018-04-23",113,"Switzerland","Appenzell"
46.236078,8.725292,350,2018,"2018-04-15",105,"Switzerland","Aurigeno"
47.076869,9.479753,480,2018,"2018-04-14",104,"Switzerland","Azmoos"
47.548594,7.582372,315,2018,"2018-04-12",102,"Switzerland","Basel-Binningen"
46.554378,6.374472,700,2018,"2018-04-20",110,"Switzerland","Ballens"
47.265314,7.165786,930,2018,"2018-04-24",114,"Switzerland","Bellelay"
47.342472,8.444342,500,2018,"2018-04-16",106,"Switzerland","Birmensdorf"
46.464014,6.891869,600,2018,"2018-04-19",109,"Switzerland","Blonay"
47.151194,7.254139,490,2018,"2018-04-18",108,"Switzerland","Biel"
46.337594,9.555908,825,2018,"2018-04-25",115,"Switzerland","Bondo GR"
46.949492,6.834386,450,2018,"2018-04-18",108,"Switzerland","Boudry"
46.265447,10.115375,850,2018,"2018-04-19",109,"Switzerland","Brusio-Piazzo"
47.364822,8.881672,640,2018,"2018-04-18",108,"Switzerland","Bauma"
47.158028,9.469656,450,2018,"2018-04-08",98,"Switzerland","Buchs"
46.982014,6.599133,1050,2018,"2018-04-30",120,"Switzerland","La Brévine"
46.474036,6.835272,500,2018,"2018-04-16",106,"Switzerland","Chardonne"
46.315447,8.598925,430,2018,"2018-04-18",108,"Switzerland","Cevio-Cavergno"
46.395917,6.229419,435,2018,"2018-04-16",106,"Switzerland","Changins"
46.868244,9.5419,640,2018,"2018-04-10",100,"Switzerland","Chur"
47.049108,6.978031,1150,2018,"2018-05-03",123,"Switzerland","Chaumont"
46.9213,6.637761,750,2018,"2018-04-23",113,"Switzerland","Couvet"
47.690281,8.744,410,2018,"2018-04-18",108,"Switzerland","Diessenhofen"
46.834311,9.457442,580,2018,"2018-04-18",108,"Switzerland","Domat "
47.481642,7.611114,300,2018,"2018-04-12",102,"Switzerland","Dornach"
47.568867,8.249947,350,2018,"2018-04-18",108,"Switzerland","Döttingen"
46.699461,8.850803,1200,2018,"2018-04-28",118,"Switzerland","Disentis"
47.218989,9.520044,580,2018,"2018-04-14",104,"Switzerland","Eschen-Boja"
47.179358,8.573208,750,2018,"2018-04-12",102,"Switzerland","Edlibach"
46.898653,7.932344,910,2018,"2018-04-23",113,"Switzerland","Escholzmatt"
46.921942,9.172731,1000,2018,"2018-04-25",115,"Switzerland","Elm"
46.987397,8.068953,765,2018,"2018-04-21",111,"Switzerland","Entlebuch"
47.056436,7.012192,820,2018,"2018-04-27",117,"Switzerland","Enges"
46.477881,8.800878,715,2018,"2018-04-20",110,"Switzerland","Faido"
47.560647,8.887883,405,2018,"2018-04-15",105,"Switzerland","Frauenfeld"
46.400261,8.127792,1100,2018,"2018-04-25",115,"Switzerland","Fiesch"
47.415283,9.182167,630,2018,"2018-04-16",106,"Switzerland","Flawil"
46.736853,8.351842,1205,2018,"2018-05-07",127,"Switzerland","Gadmen"
46.438214,7.269478,1100,2018,"2018-05-06",126,"Switzerland","Gstaad"
47.567569,9.125747,450,2018,"2018-04-14",104,"Switzerland","Hard b. Weinfelden"
47.442925,9.533178,800,2018,"2018-04-20",110,"Switzerland","Heiden"
47.698183,8.457489,430,2018,"2018-04-18",108,"Switzerland","Hallau"
47.166514,8.28935,490,2018,"2018-04-18",108,"Switzerland","Hochdorf"
46.717125,7.569428,720,2018,"2018-04-10",100,"Switzerland","Höfen"
47.265269,8.582169,450,2018,"2018-04-18",108,"Switzerland","Horgen"
47.18465,7.702511,450,2018,"2018-04-19",109,"Switzerland","Herzogenbuchsee"
46.928553,9.710558,800,2018,"2018-04-20",110,"Switzerland","Jenaz"
47.049108,7.507072,525,2018,"2018-04-21",111,"Switzerland","Jegenstorf II"
46.939633,7.806425,744,2018,"2018-04-20",110,"Switzerland","Langnau i.E."
47.561031,8.063136,330,2018,"2018-04-17",107,"Switzerland","Laufenburg"
46.169278,8.798214,200,2018,"2018-04-10",100,"Switzerland","Locarno"
46.340108,7.009622,1250,2018,"2018-04-29",119,"Switzerland","Leysin"
45.988267,7.180528,1350,2018,"2018-05-16",136,"Switzerland","Liddes"
46.915883,8.993658,695,2018,"2018-04-18",108,"Switzerland","Linthal"
47.481403,7.730519,350,2018,"2018-04-10",100,"Switzerland","Liestal"
47.047992,6.754314,1020,2018,"2018-04-30",120,"Switzerland","Le Locle"
46.172556,8.787417,370,2018,"2018-04-15",105,"Switzerland","Locarno-Monti"
47.002858,6.728592,1120,2018,"2018-05-04",124,"Switzerland","Les Ponts-de-Martel"
47.062769,8.342442,580,2018,"2018-04-19",109,"Switzerland","Luzern"
46.646331,6.777689,600,2018,"2018-04-20",110,"Switzerland","Moudon"
47.763636,8.612414,540,2018,"2018-04-16",106,"Switzerland","Merishausen"
46.442531,8.950197,500,2018,"2018-04-18",108,"Switzerland","Comprovasco "
47.265317,8.332283,550,2018,"2018-04-17",107,"Switzerland","Muri, AG"
47.279386,7.385775,530,2018,"2018-04-25",115,"Switzerland","Moutier"
46.884997,10.464608,1050,2018,"2018-05-04",124,"Switzerland","Martina"
47.108222,9.217372,500,2018,"2018-04-14",104,"Switzerland","Murg"
47.092389,9.071936,440,2018,"2018-04-14",104,"Switzerland","Näfels"
47.000444,6.935714,550,2018,"2018-04-21",111,"Switzerland","Neuchâtel"
47.681939,8.615533,435,2018,"2018-04-20",110,"Switzerland","Neuhausen"
46.722633,6.536061,485,2018,"2018-04-17",107,"Switzerland","Orbe "
47.481914,8.332208,490,2018,"2018-04-18",108,"Switzerland","Oberehrendingen"
46.808222,7.716267,910,2018,"2018-04-26",116,"Switzerland","Oberlangenegg"
46.311967,8.987064,276,2018,"2018-04-14",104,"Switzerland","Osogna"
47.656878,8.490242,410,2018,"2018-04-18",108,"Switzerland","Osterfingen"
46.811581,6.942469,490,2018,"2018-04-25",115,"Switzerland","Payerne"
46.256639,7.092033,1100,2018,"2018-04-29",119,"Switzerland","Les Plans-sur-Bex"
46.761672,7.098294,680,2018,"2018-04-18",108,"Switzerland","Posieux"
47.381969,9.348772,825,2018,"2018-04-22",112,"Switzerland","Stein, AR II"
45.870208,8.967242,353,2018,"2018-04-06",96,"Switzerland","Rancate"
47.620414,8.542733,515,2018,"2018-04-18",108,"Switzerland","Rafz"
47.493131,7.589494,303,2018,"2018-04-10",100,"Switzerland","Reinach, BL"
47.381992,7.215775,865,2018,"2018-04-22",112,"Switzerland","Les Rangiers"
47.472492,9.494931,450,2018,"2018-04-14",104,"Switzerland","Rorschach"
46.965036,9.685814,800,2018,"2018-04-20",110,"Switzerland","Schiers"
47.365283,7.999019,450,2018,"2018-04-16",106,"Switzerland","Schönenwerd"
47.338319,8.153353,550,2018,"2018-04-19",109,"Switzerland","Seon"
46.965358,9.632064,960,2018,"2018-04-21",111,"Switzerland","Seewis Dorf"
46.365406,7.065819,1265,2018,"2018-04-23",113,"Switzerland","Le Sépey"
45.857811,9.033789,670,2018,"2018-04-18",108,"Switzerland","Sagno TI"
47.050589,9.439256,480,2018,"2018-04-15",105,"Switzerland","Sargans II"
46.195022,8.056794,1475,2018,"2018-05-09",129,"Switzerland","Simplon-Dorf"
47.219356,8.5767,480,2018,"2018-04-18",108,"Switzerland","Sihlbrugg"
46.782531,8.669625,510,2018,"2018-04-11",101,"Switzerland","Silenen"
46.894217,8.252236,500,2018,"2018-04-14",104,"Switzerland","Sarnen"
46.34585,9.595214,1000,2018,"2018-04-24",114,"Switzerland","Stampa"
46.603092,10.421956,1390,2018,"2018-05-03",123,"Switzerland","Sta. Maria (Val Mustair)"
47.499697,7.558086,310,2018,"2018-04-12",102,"Switzerland","Therwil"
46.048003,6.993797,1300,2018,"2018-05-08",128,"Switzerland","Trient"
46.709511,9.44165,700,2018,"2018-04-15",105,"Switzerland","Thusis"
46.684958,7.854311,565,2018,"2018-04-17",107,"Switzerland","Unterseen"
46.622889,9.182461,1250,2018,"2018-05-07",127,"Switzerland","Vals"
46.225417,8.605172,1100,2018,"2018-04-20",110,"Switzerland","Vergeletto"
47.470556,8.154928,415,2018,"2018-04-16",106,"Switzerland","Villnachern"
46.148775,8.848836,210,2018,"2018-04-17",107,"Switzerland","Vira "
47.289853,9.104422,625,2018,"2018-04-22",112,"Switzerland","Wattwil, SG"
46.603731,7.921556,1300,2018,"2018-04-23",113,"Switzerland","Wengen"
47.320664,8.814333,555,2018,"2018-04-14",104,"Switzerland","Wetzikon"
47.279603,8.027331,650,2018,"2018-04-20",110,"Switzerland","Wiliberg"
47.205022,9.352617,1100,2018,"2018-04-23",113,"Switzerland","Wildhaus"
47.461458,9.056733,600,2018,"2018-04-19",109,"Switzerland","Wil, SG"
47.064342,8.071028,580,2018,"2018-04-21",111,"Switzerland","Wolhusen"
